Repository,File,Line,Type,Severity,Description,Category
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","64","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","65","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","70","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","71","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","72","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","73","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","79","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","80","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","81","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","82","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","87","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","88","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","89","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","90","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","95","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","96","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","97","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","98","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","105","equals","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","105","name","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","125","equals","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","125","name","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","145","equals","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","145","name","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","165","equals","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerIgnoringRequestMatchersTests.java","165","name","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerNoWebMvcTests.java","47","close","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerNoWebMvcTests.java","72","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","119","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","122","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","127","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","130","put","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","135","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","138","dispatch","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","143","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","151","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","154","requestDefaultFocus","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","159","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","162","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","167","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","175","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","178","requestDefaultFocus","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","183","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","191","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","197","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","198","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","203","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","204","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","210","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","211","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","215","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","215","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","215","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","226","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","227","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","229","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","230","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","232","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","232","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","232","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","238","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","239","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","239","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","246","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","247","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","249","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","250","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","254","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","254","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","254","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","260","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","261","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","261","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","267","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","268","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","268","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","272","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","278","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","279","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","280","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","286","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","287","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","288","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","294","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","295","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","296","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","302","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","303","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","304","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","310","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","311","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","313","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","314","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","315","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","315","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","316","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","322","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","323","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","324","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","324","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","325","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","332","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","333","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","334","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","336","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","338","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","338","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","338","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","344","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","344","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","345","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","345","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","346","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","352","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","353","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","355","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","356","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","357","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","357","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","358","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","364","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","365","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","366","handleEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","366","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","366","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","367","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","367","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","374","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","375","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","376","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","377","handleEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","377","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","377","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","378","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","378","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","383","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","385","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","385","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","385","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","396","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","397","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","408","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","409","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","415","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","416","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","424","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","430","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","431","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","438","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","445","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","447","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","447","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","447","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","453","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","453","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","454","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","454","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","461","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","461","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","465","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","466","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","469","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","469","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","469","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","477","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","478","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","478","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","482","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","485","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","485","params","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","485","postEvent","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","491","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","491","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","492","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","492","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","492","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","493","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","493","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","494","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","502","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","502","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","506","registerSubclass","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","507","getTTL","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","509","SimpleAnnotationValueVisitor7","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","510","verifyMIC","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","510","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","510","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","518","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","519","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","519","create_dyn_any","info","Deprecated","Deprecated"
"spring-security","config/src/test/java/org/springframework/security/config/annotation/web/configurers/CsrfConfigurerTests.java","523","registerSubclass","info","Deprecated","Deprecated"
