Repository,File,Line,Type,Severity,Description,Category
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PointToPointSubscribableAmqpChannel.java","82","Queue","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PointToPointSubscribableAmqpChannel.java","88","Queue","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","168","traceInstructions","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","170","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","252","traceInstructions","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","277","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","277","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","277","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","277","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","285","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","106","Queue","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PollableAmqpChannel.java","138","Queue","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PublishSubscribeAmqpChannel.java","105","to","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/channel/PublishSubscribeAmqpChannel.java","105","createValidator","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/config/AmqpChannelParser.java","52","equals","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AbstractMessageListenerContainerSpec.java","60","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/Amqp.java","291","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/Amqp.java","310","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/Amqp.java","332","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundChannelAdapterDMLCSpec.java","42","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundChannelAdapterSMLCSpec.java","43","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundChannelAdapterSpec.java","46","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundChannelAdapterSpec.java","52","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundChannelAdapterSpec.java","52","getId","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundGatewayDMLCSpec.java","45","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundGatewaySMLCSpec.java","45","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundGatewaySpec.java","46","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundGatewaySpec.java","59","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundGatewaySpec.java","65","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpInboundGatewaySpec.java","65","getId","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpPollableMessageChannelSpec.java","73","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpPollableMessageChannelSpec.java","83","getId","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpPollableMessageChannelSpec.java","217","getId","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/AmqpPollableMessageChannelSpec.java","219","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/RabbitStreamInboundChannelAdapterSpec.java","86","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/dsl/RabbitStreamMessageListenerContainerSpec.java","111","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/outbound/RabbitStreamMessageHandler.java","212","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/outbound/RabbitStreamMessageHandler.java","221","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/outbound/RabbitStreamMessageHandler.java","227","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/AmqpMessageHeaderErrorMessageStrategy.java","58","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/BoundRabbitChannelAdvice.java","49","getLogStream","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/BoundRabbitChannelAdvice.java","86","hasPrivateAccess","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","67","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","68","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","69","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","70","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","71","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","72","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","73","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","74","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","75","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","76","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","77","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","78","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","79","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","80","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","81","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","82","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","83","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","84","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","85","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","86","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","87","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","88","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","89","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","90","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","91","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","92","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","150","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","153","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","272","equals","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","279","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","293","equals","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","338","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/DefaultAmqpHeaderMapper.java","342","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/EndpointUtils.java","77","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/EndpointUtils.java","77","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/MappingUtils.java","139","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/MappingUtils.java","162","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/NackedAmqpMessageException.java","59","toString","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/main/java/org/springframework/integration/amqp/support/ReturnedAmqpMessageException.java","78","toString","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","126","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","129","nextFocus","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","131","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","133","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","135","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","136","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","137","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","138","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","139","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","154","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","155","nextFocus","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","156","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","166","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","210","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","219","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","231","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","235","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","237","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","241","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","243","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","247","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","265","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/ChannelTests.java","195","Queue","error","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/DispatcherHasNoSubscribersTests.java","73","Message","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/channel/DispatcherHasNoSubscribersTests.java","95","Message","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpChannelParserTests.java","108","toString","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpChannelParserTests.java","110","toString","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","124","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","125","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","126","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","127","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","128","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","129","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","153","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","154","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","155","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","156","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","157","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","158","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","183","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","184","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","185","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","186","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","187","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","188","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","212","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","213","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","214","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","215","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","216","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","217","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","120","Message","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","149","Message","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","178","Message","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundChannelAdapterParserTests.java","208","Message","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","105","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","115","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","119","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","121","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","121","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","122","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","141","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","141","verifyMIC","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","141","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","141","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","142","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","92","Address","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpInboundGatewayParserTests.java","138","Message","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","132","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","136","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","137","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","138","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","144","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","144","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","145","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","145","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","154","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","155","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","155","verifyMIC","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","156","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","165","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","210","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","218","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","218","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","219","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","220","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","225","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","226","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","226","verifyMIC","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","226","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","227","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","233","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","256","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","257","verifyMIC","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","257","getDefaultRequestProperty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java","258","getDefaultRequestProperty","info","Deprecated","Deprecated"
