Repository,File,Line,Type,Severity,Description,Category
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/AmqpMessageReturnedException.java","71","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/BindingBuilder.java","43","isEmpty","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Declarables.java","41","isEmpty","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Declarables.java","63","finalize","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","112","appendText","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","112","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","120","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","125","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","126","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","127","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","128","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/Message.java","174","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/MessageBuilder.java","123","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/MessageBuilderSupport.java","163","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/MessageBuilderSupport.java","234","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/MessageBuilderSupport.java","256","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/MessageBuilderSupport.java","271","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/MessageBuilderSupport.java","336","removeListeners","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/MessageBuilderSupport.java","341","clear","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/QueueBuilder.java","111","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/core/QueueBuilder.java","280","Queue","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/AbstractJavaTypeMapper.java","86","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/AbstractJavaTypeMapper.java","89","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/ContentTypeDelegatingMessageConverter.java","64","clear","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/ContentTypeDelegatingMessageConverter.java","80","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/ContentTypeDelegatingMessageConverter.java","89","removeListeners","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/ContentTypeDelegatingMessageConverter.java","105","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/DefaultClassMapper.java","168","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/DefaultJackson2JavaTypeMapper.java","166","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/DefaultJackson2JavaTypeMapper.java","174","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapper.java","98","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapper.java","101","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapper.java","246","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/JacksonJsonMessageConverter.java","51","disableResizedPosting","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/JacksonJsonMessageConverter.java","51","disableResizedPosting","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/JacksonXmlMessageConverter.java","50","disableResizedPosting","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/MarshallingMessageConverter.java","149","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/AbstractCompressingPostProcessor.java","50","getLogStream","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/AbstractCompressingPostProcessor.java","113","traceInstructions","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/AbstractCompressingPostProcessor.java","134","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/DelegatingDecompressingPostProcessor.java","47","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/DelegatingDecompressingPostProcessor.java","48","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/DelegatingDecompressingPostProcessor.java","49","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/DelegatingDecompressingPostProcessor.java","73","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/DelegatingDecompressingPostProcessor.java","83","removeListeners","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/DelegatingDecompressingPostProcessor.java","91","clear","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/DelegatingDecompressingPostProcessor.java","109","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/MessagePostProcessorUtils.java","46","addDirtyRegion","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/MessagePostProcessorUtils.java","49","addDirtyRegion","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/postprocessor/MessagePostProcessorUtils.java","52","addDirtyRegion","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/utils/SerializationUtils.java","153","isEmpty","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","36","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","51","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","55","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","60","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","68","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","76","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","84","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","34","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","42","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","49","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","53","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","57","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","65","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","73","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","81","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","92","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","103","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","103","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","104","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","104","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","105","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","105","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","106","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/AddressTests.java","106","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","42","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","42","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","54","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","54","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","65","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","65","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","77","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","77","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","89","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","89","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","112","and","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","112","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","112","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","118","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","129","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","129","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderTests.java","36","Queue","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","46","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","46","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","58","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","58","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","69","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","69","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","81","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","81","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","93","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","93","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","116","and","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","116","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","116","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","122","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/BindingBuilderWithLazyQueueNameTests.java","39","Queue","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/BuilderTests.java","48","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/BuilderTests.java","72","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/BuilderTests.java","101","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","46","newInstance","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","89","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","90","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","90","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","97","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","100","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","100","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","105","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","105","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","111","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","111","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","118","newInstance","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","121","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","125","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","133","newInstance","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","170","newInstance","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","322","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","323","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","324","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","331","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","346","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","347","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","348","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","355","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","81","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","85","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/builder/MessageBuilderTests.java","92","Address","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/DeclarablesTests.java","33","finalize","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/DeclarablesTests.java","45","to","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/DeclarablesTests.java","45","createValidator","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/DeclarablesTests.java","34","Queue","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/DeclarablesTests.java","35","Queue","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/DeclarablesTests.java","43","Queue","error","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessagePropertiesTests.java","59","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessagePropertiesTests.java","75","equals","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessagePropertiesTests.java","81","addDirtyRegion","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","46","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","55","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","61","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","66","deserialize","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","67","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","74","deserialize","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","75","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","83","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","100","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","100","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","106","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","109","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","110","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","111","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","122","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","127","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","129","toString","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","45","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","51","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","60","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","66","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","74","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","82","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","92","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","99","String","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","99","String","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","121","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/MessageTests.java","126","Message","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/core/QueueNameTests.java","39","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/AmqpMessageHeaderAccessorTests.java","69","unwrap","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/ContentTypeDelegatingMessageConverterTests.java","67","String","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultClassMapperTests.java","61","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultClassMapperTests.java","71","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultClassMapperTests.java","83","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultClassMapperTests.java","94","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultClassMapperTests.java","106","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultClassMapperTests.java","115","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultClassMapperTests.java","124","clear","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","74","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","84","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","96","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","106","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","112","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","127","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","128","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","140","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","141","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","144","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","160","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","161","getTTL","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","169","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","170","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","185","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","186","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","187","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","199","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","200","put","info","Deprecated","Deprecated"
"spring-amqp","spring-amqp/src/test/java/org/springframework/amqp/support/converter/DefaultJacksonJavaTypeMapperTests.java","201","put","info","Deprecated","Deprecated"
